ID,LONG,LAT,rA,rB,rC,rD,rE,rF,rG,rH,rI,rAa,rAb,rCa,rCb,rAc,rBc,rCc,rHl,rHu
164856,81.686200,23.075540,3,1,2,3,2,3,1,3,1,0,3,2,1,2,0,3,3,1
164857,82.174400,23.075540,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
164858,82.662600,23.075540,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
164859,83.150800,23.075540,3,2,2,3,2,3,1,1,2,0,3,2,1,2,3,3,1,1
164860,83.639100,23.075540,3,2,2,3,2,3,1,1,1,3,3,2,1,2,3,3,1,1
164861,84.127300,23.075540,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
164862,84.615500,23.075540,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
164863,85.103700,23.075540,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
164864,85.592000,23.075540,3,2,2,3,2,3,1,3,1,3,3,2,1,2,3,3,3,1
164865,86.080200,23.075540,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
164866,86.568400,23.075540,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
164867,87.056600,23.075540,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
164868,87.544800,23.075540,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
164869,88.033100,23.075540,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
164870,88.521300,23.075540,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
164871,89.009500,23.075540,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
164872,89.497700,23.075540,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
164873,89.985900,23.075540,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
164875,90.962400,23.075540,3,2,2,0,2,3,2,2,1,3,0,1,2,2,3,3,2,2
164876,91.450600,23.075540,3,2,2,0,2,3,2,2,1,3,0,1,2,2,3,3,2,2
164877,91.938800,23.075540,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164878,92.427000,23.075540,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164879,92.915300,23.075540,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164880,93.403500,23.075540,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164881,93.891700,23.075540,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
164882,94.379900,23.075540,3,2,2,3,2,3,2,2,2,3,0,2,2,2,3,3,2,2
164883,94.868100,23.075540,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
164884,95.356400,23.075540,0,1,2,0,1,3,2,1,2,0,0,2,1,1,0,3,1,1
164885,95.844600,23.075540,3,2,2,0,2,3,2,2,2,3,3,2,2,2,3,3,2,2
164886,96.332800,23.075540,3,2,2,3,2,3,2,2,2,3,0,2,1,2,3,3,2,2
164887,96.821000,23.075540,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
164888,97.309200,23.075540,3,2,2,3,2,1,2,2,2,3,0,1,2,2,3,3,2,2
164889,97.797500,23.075540,3,2,2,3,2,1,0,2,2,3,0,1,2,2,3,3,2,2
164890,98.285700,23.075540,3,2,2,1,2,1,0,2,2,3,0,1,2,2,3,3,2,2
164891,98.773900,23.075540,3,2,2,3,2,3,0,2,2,3,0,1,2,2,3,3,2,2
164892,99.262100,23.075540,3,2,2,1,2,1,0,2,2,3,0,1,2,2,3,3,2,2
164893,99.750300,23.075540,3,2,2,0,2,1,0,2,2,3,0,1,2,2,3,3,2,2
164894,100.238600,23.075540,3,2,2,2,2,1,0,2,2,3,0,1,2,2,3,3,2,2
164895,100.726800,23.075540,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164896,101.215000,23.075540,3,2,2,2,2,1,2,2,2,3,0,1,2,2,3,3,2,2
164897,101.703200,23.075540,3,2,2,2,2,1,2,2,2,3,0,1,2,2,3,3,2,2
164898,102.191400,23.075540,3,2,2,1,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164899,102.679700,23.075540,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164900,103.167900,23.075540,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164901,103.656100,23.075540,3,2,2,1,2,0,2,2,2,3,0,1,2,2,3,3,2,2
164902,104.144300,23.075540,3,2,2,1,2,2,2,2,2,3,0,1,2,2,3,3,2,2
164903,104.632500,23.075540,3,2,2,1,2,2,2,2,2,3,0,1,2,2,3,3,2,2
164904,105.120800,23.075540,3,2,2,2,2,1,2,2,2,3,0,1,2,2,3,3,2,2
164905,105.609000,23.075540,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164906,106.097200,23.075540,3,2,2,2,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164907,106.585400,23.075540,3,2,2,0,2,0,2,2,2,3,0,1,2,2,3,3,2,2
164908,107.073700,23.075540,3,2,2,0,2,0,2,2,2,3,0,1,2,2,3,3,2,2
164909,107.561900,23.075540,3,2,2,0,2,0,2,2,2,3,0,1,2,2,3,3,2,2
164910,108.050100,23.075540,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164911,108.538300,23.075540,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164912,109.026500,23.075540,3,2,2,3,0,3,2,2,2,3,0,1,2,2,3,3,2,2
164913,109.514800,23.075540,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
164914,110.003000,23.075540,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164915,110.491200,23.075540,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
164916,110.979400,23.075540,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
164917,111.467600,23.075540,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
164918,111.955900,23.075540,3,2,2,3,2,0,2,2,2,3,0,2,2,2,3,3,2,2
164919,112.444100,23.075540,3,2,2,3,2,0,2,2,1,3,0,2,2,2,3,3,2,2
164920,112.932300,23.075540,3,2,2,3,2,0,2,2,1,3,0,2,2,2,3,3,2,2
164921,113.420500,23.075540,3,2,2,3,2,0,2,2,2,3,3,2,2,2,3,3,2,2
164922,113.908700,23.075540,3,2,2,3,2,0,2,2,1,3,0,2,2,2,3,3,2,2
164923,114.397000,23.075540,3,2,2,3,2,0,2,2,1,3,0,2,2,2,3,3,2,2
164924,114.885200,23.075540,3,2,2,3,2,0,2,2,1,3,0,2,2,2,3,3,2,2
164925,115.373400,23.075540,3,2,2,3,2,0,2,2,2,3,3,2,2,2,3,3,2,2
164926,115.861600,23.075540,3,2,2,3,0,0,2,2,2,3,3,2,2,2,3,3,2,2
164927,116.349800,23.075540,3,2,2,3,0,0,2,2,2,3,3,2,2,2,3,3,2,2
164935,120.255600,23.075540,3,2,2,3,2,0,2,2,1,0,3,2,2,2,3,3,2,2
164936,120.743800,23.075540,3,2,2,1,2,0,2,2,1,3,0,2,2,2,3,3,2,2
164937,121.232000,23.075540,3,2,2,3,2,0,2,2,1,0,3,2,2,2,3,3,2,2
165573,70.604300,22.626390,3,2,2,0,2,3,3,3,2,3,0,2,1,2,3,3,3,1
165574,71.090900,22.626390,0,2,2,0,2,3,3,3,2,0,0,2,1,1,3,3,3,1
165575,71.577500,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165576,72.064100,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165577,72.550700,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165578,73.037400,22.626390,3,2,2,3,2,3,3,3,2,3,3,2,1,2,3,3,3,1
165579,73.524000,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165580,74.010600,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165581,74.497200,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165582,74.983800,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165583,75.470400,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165584,75.957000,22.626390,3,2,2,3,2,3,3,1,2,0,3,2,1,2,3,3,1,1
165585,76.443600,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165586,76.930200,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165587,77.416800,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165588,77.903500,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165589,78.390100,22.626390,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
165590,78.876700,22.626390,3,2,2,3,2,3,1,1,2,0,3,2,1,2,3,3,1,1
165591,79.363300,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165592,79.849900,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165593,80.336500,22.626390,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
165594,80.823100,22.626390,3,2,2,3,2,3,3,1,2,0,3,2,1,2,3,3,1,1
165595,81.309700,22.626390,3,2,2,3,2,3,1,1,2,0,3,2,1,2,3,3,1,1
165596,81.796300,22.626390,3,2,2,3,2,3,1,1,2,0,3,2,1,2,3,3,1,1
165597,82.282900,22.626390,3,2,2,3,2,3,1,1,2,0,3,2,1,2,3,3,1,1
165598,82.769600,22.626390,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
165599,83.256200,22.626390,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
165600,83.742800,22.626390,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
165601,84.229400,22.626390,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
165602,84.716000,22.626390,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
165603,85.202600,22.626390,3,2,2,3,2,3,1,3,1,3,3,2,1,2,3,3,3,1
165604,85.689200,22.626390,3,2,2,3,2,3,1,3,1,3,3,2,1,2,3,3,3,1
165605,86.175800,22.626390,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
165606,86.662400,22.626390,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
165607,87.149100,22.626390,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
165608,87.635700,22.626390,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
165609,88.122300,22.626390,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
165610,88.608900,22.626390,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
165611,89.095500,22.626390,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
165612,89.582100,22.626390,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
165613,90.068700,22.626390,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
165617,92.015200,22.626390,3,2,2,0,2,3,2,2,1,3,0,1,2,2,3,3,2,2
165618,92.501800,22.626390,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165619,92.988400,22.626390,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165620,93.475000,22.626390,3,2,2,1,2,1,2,2,2,3,0,1,2,2,3,3,2,2
165621,93.961600,22.626390,3,2,1,3,2,0,2,2,2,3,0,1,1,2,3,0,2,2
165622,94.448200,22.626390,3,2,2,0,2,3,2,1,2,3,0,2,1,2,3,3,1,1
165623,94.934800,22.626390,3,1,2,0,1,3,2,1,2,0,3,2,1,2,0,3,1,1
165624,95.421400,22.626390,0,1,2,0,1,3,2,1,2,0,0,2,1,1,0,3,1,1
165625,95.908000,22.626390,3,1,2,0,2,3,2,2,2,0,3,2,2,2,0,3,2,2
165626,96.394600,22.626390,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165627,96.881300,22.626390,3,2,2,3,2,2,2,2,2,3,0,1,2,2,3,3,2,2
165628,97.367900,22.626390,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
165629,97.854500,22.626390,3,2,2,3,2,0,0,2,2,3,0,1,2,2,3,3,2,2
165630,98.341100,22.626390,3,2,2,3,2,1,0,2,2,3,0,1,2,2,3,3,2,2
165631,98.827700,22.626390,3,2,2,3,2,1,0,2,2,3,0,1,2,2,3,3,2,2
165632,99.314300,22.626390,3,2,2,3,2,1,0,2,2,3,0,1,2,2,3,3,2,2
165633,99.800900,22.626390,3,2,2,1,2,1,0,2,2,3,0,1,2,2,3,3,2,2
165634,100.287500,22.626390,3,2,2,0,2,3,0,2,2,3,0,1,2,2,3,3,2,2
165635,100.774100,22.626390,3,2,2,0,2,1,0,2,2,3,0,1,2,2,3,3,2,2
165636,101.260700,22.626390,3,2,2,2,2,1,2,2,2,3,0,1,2,2,3,3,2,2
165637,101.747400,22.626390,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165638,102.234000,22.626390,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165639,102.720600,22.626390,3,2,2,1,2,1,2,2,2,3,0,1,2,2,3,3,2,2
165640,103.207200,22.626390,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165641,103.693800,22.626390,3,2,2,1,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165642,104.180400,22.626390,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165643,104.667000,22.626390,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165644,105.153600,22.626390,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165645,105.640200,22.626390,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165646,106.126900,22.626390,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165647,106.613500,22.626390,3,2,2,0,2,3,2,2,1,3,0,1,2,2,3,3,2,2
165648,107.100100,22.626390,3,2,2,0,2,3,2,2,2,3,0,2,2,2,3,3,2,2
165649,107.586700,22.626390,3,2,2,0,2,3,2,2,2,3,0,2,2,2,3,3,2,2
165650,108.073300,22.626390,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165651,108.559900,22.626390,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
165652,109.046500,22.626390,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
165653,109.533100,22.626390,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
165654,110.019700,22.626390,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
165655,110.506300,22.626390,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
165656,110.993000,22.626390,3,2,2,3,2,0,2,2,2,3,0,2,2,2,3,3,2,2
165657,111.479600,22.626390,3,2,2,3,2,0,2,2,2,3,0,2,2,2,3,3,2,2
165658,111.966200,22.626390,3,2,2,3,2,0,2,2,1,3,0,2,2,2,3,3,2,2
165659,112.452800,22.626390,3,2,2,3,2,0,2,2,1,3,0,2,2,2,3,3,2,2
165660,112.939400,22.626390,3,2,2,3,2,0,2,2,1,3,0,2,2,2,3,3,2,2
165661,113.426000,22.626390,3,2,2,3,2,0,2,2,2,3,3,2,2,2,3,3,2,2
165662,113.912600,22.626390,3,2,2,3,2,0,2,2,2,3,3,2,2,2,3,3,2,2
165663,114.399200,22.626390,3,2,2,3,2,0,2,2,2,3,3,2,2,2,3,3,2,2
165664,114.885800,22.626390,3,2,2,3,0,0,2,2,2,3,3,2,2,2,3,3,2,2
165676,120.725200,22.626390,3,2,2,1,2,0,2,2,1,3,0,2,2,2,3,3,2,2
166312,69.310800,22.177230,3,2,2,0,2,3,1,1,2,3,0,2,1,2,3,3,1,1
166313,69.795800,22.177230,3,2,2,0,2,3,1,1,2,3,0,2,1,2,3,3,1,1
166314,70.280800,22.177230,3,2,2,0,2,3,1,1,2,0,3,2,1,2,3,3,1,1
166315,70.765900,22.177230,3,2,2,0,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166316,71.250900,22.177230,3,2,2,0,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166317,71.736000,22.177230,3,2,2,3,2,3,3,3,2,3,3,2,1,2,3,3,3,1
166318,72.221000,22.177230,3,2,2,3,2,3,0,0,2,3,3,2,2,2,3,3,0,2
166320,73.191100,22.177230,3,2,2,3,2,3,3,3,2,3,3,2,1,2,3,3,3,1
166321,73.676100,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166322,74.161200,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166323,74.646200,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166324,75.131200,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166325,75.616300,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166326,76.101300,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166327,76.586400,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166328,77.071400,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166329,77.556400,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166330,78.041500,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166331,78.526500,22.177230,3,2,2,3,2,3,1,1,2,0,3,2,1,2,3,3,1,1
166332,79.011600,22.177230,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
166333,79.496600,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166334,79.981600,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166335,80.466700,22.177230,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
166336,80.951700,22.177230,3,2,2,3,2,3,3,1,2,0,3,2,1,2,3,3,1,1
166337,81.436800,22.177230,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
166338,81.921800,22.177230,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
166339,82.406800,22.177230,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
166340,82.891900,22.177230,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
166341,83.376900,22.177230,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
166342,83.862000,22.177230,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
166343,84.347000,22.177230,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
166344,84.832100,22.177230,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
166345,85.317100,22.177230,3,2,2,3,2,3,1,3,1,3,3,2,1,2,3,3,3,1
166346,85.802100,22.177230,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
166347,86.287200,22.177230,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
166348,86.772200,22.177230,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
166349,87.257300,22.177230,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
166350,87.742300,22.177230,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
166351,88.227300,22.177230,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
166352,88.712400,22.177230,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
166353,89.197400,22.177230,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
166354,89.682500,22.177230,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
166355,90.167500,22.177230,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
166359,92.107700,22.177230,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166360,92.592700,22.177230,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166361,93.077700,22.177230,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
166362,93.562800,22.177230,3,2,2,1,2,0,2,2,2,3,0,1,2,2,3,3,2,2
166363,94.047800,22.177230,3,2,2,3,2,0,1,1,2,3,0,2,1,2,3,3,1,1
166364,94.532900,22.177230,3,2,2,0,2,3,2,1,2,3,0,2,1,2,3,3,1,1
166365,95.017900,22.177230,3,1,2,0,1,3,2,2,2,0,3,2,2,2,0,3,2,2
166366,95.502900,22.177230,3,2,2,0,1,3,2,2,2,0,3,2,2,2,3,3,2,2
166367,95.988000,22.177230,3,1,2,0,2,3,2,2,2,0,3,2,2,2,0,3,2,2
166368,96.473000,22.177230,3,2,2,1,2,2,2,2,2,3,0,1,2,2,3,3,2,2
166369,96.958100,22.177230,3,2,2,3,2,2,2,2,2,3,0,1,2,2,3,3,2,2
166370,97.443100,22.177230,3,2,2,3,2,1,2,2,2,3,0,1,2,2,3,3,2,2
166371,97.928100,22.177230,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166372,98.413200,22.177230,3,2,2,3,2,3,0,2,2,3,0,1,2,2,3,3,2,2
166373,98.898200,22.177230,3,2,2,3,2,1,0,2,2,3,0,1,2,2,3,3,2,2
166374,99.383300,22.177230,3,2,2,1,2,1,0,2,2,3,0,1,2,2,3,3,2,2
166375,99.868300,22.177230,3,2,2,1,2,1,0,2,2,3,0,1,2,2,3,3,2,2
166376,100.353300,22.177230,3,2,2,3,2,3,0,2,2,3,0,1,2,2,3,3,2,2
166377,100.838400,22.177230,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166378,101.323400,22.177230,3,2,2,1,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166379,101.808500,22.177230,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166380,102.293500,22.177230,3,2,2,1,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166381,102.778500,22.177230,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166382,103.263600,22.177230,3,2,2,1,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166383,103.748600,22.177230,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166384,104.233700,22.177230,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166385,104.718700,22.177230,3,2,2,0,2,3,2,2,1,3,0,1,2,2,3,3,2,2
166386,105.203700,22.177230,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166387,105.688800,22.177230,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166388,106.173800,22.177230,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166389,106.658900,22.177230,3,2,2,3,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166390,107.143900,22.177230,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166391,107.628900,22.177230,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166392,108.114000,22.177230,3,2,2,0,2,3,2,2,2,3,0,1,2,2,3,3,2,2
166393,108.599000,22.177230,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
166394,109.084100,22.177230,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
166395,109.569100,22.177230,3,2,2,3,2,0,2,2,2,3,0,1,2,2,3,3,2,2
166396,110.054200,22.177230,3,2,2,3,2,3,2,2,2,3,0,2,2,2,3,3,2,2
166397,110.539200,22.177230,3,2,2,3,2,0,2,2,2,3,0,2,2,2,3,3,2,2
166398,111.024200,22.177230,3,2,2,3,2,0,2,2,1,3,0,2,2,2,3,3,2,2
166399,111.509300,22.177230,3,2,2,3,2,0,2,2,1,3,0,2,2,2,3,3,2,2
166400,111.994300,22.177230,3,2,2,3,2,0,2,2,1,3,0,2,2,2,3,3,2,2
166401,112.479400,22.177230,3,2,2,3,0,0,2,2,2,3,3,2,2,2,3,3,2,2
166402,112.964400,22.177230,3,2,2,3,0,0,2,2,2,3,3,2,2,2,3,3,2,2
166403,113.449400,22.177230,3,2,2,3,0,0,2,2,2,3,3,2,2,2,3,3,2,2
167057,69.491300,21.728070,3,2,2,0,2,3,1,1,2,3,0,2,1,2,3,3,1,1
167058,69.974800,21.728070,3,2,2,0,2,3,1,1,2,0,3,2,1,2,3,3,1,1
167059,70.458300,21.728070,3,2,2,3,2,3,1,1,2,0,3,2,1,2,3,3,1,1
167060,70.941800,21.728070,3,1,2,3,2,3,1,1,1,0,3,2,1,2,0,3,1,1
167061,71.425300,21.728070,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2
167062,71.908800,21.728070,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
167064,72.875800,21.728070,3,2,2,3,2,3,0,0,2,3,3,2,2,2,3,3,0,2
167065,73.359300,21.728070,3,2,2,3,2,3,3,3,2,3,3,2,1,2,3,3,3,1
167066,73.842900,21.728070,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
167067,74.326400,21.728070,3,2,2,3,2,3,3,1,2,0,3,2,1,2,3,3,1,1
167068,74.809900,21.728070,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
167069,75.293400,21.728070,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
167070,75.776900,21.728070,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
167071,76.260400,21.728070,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
167072,76.743900,21.728070,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
167073,77.227400,21.728070,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
167074,77.710900,21.728070,3,2,2,3,2,3,3,1,2,0,3,2,1,2,3,3,1,1
167075,78.194400,21.728070,3,2,2,3,2,3,3,1,2,0,3,2,1,2,3,3,1,1
167076,78.678000,21.728070,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
167077,79.161500,21.728070,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
167078,79.645000,21.728070,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
167079,80.128500,21.728070,3,2,2,3,2,3,3,3,2,0,3,2,1,2,3,3,3,1
167080,80.612000,21.728070,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
167081,81.095500,21.728070,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
167082,81.579000,21.728070,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
167083,82.062500,21.728070,3,2,2,3,2,3,1,3,2,0,3,2,1,2,3,3,3,1
167084,82.546000,21.728070,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
167085,83.029500,21.728070,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
167086,83.513100,21.728070,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
167087,83.996600,21.728070,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
167088,84.480100,21.728070,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
167089,84.963600,21.728070,3,2,2,3,2,3,2,0,2,3,3,2,2,2,3,3,0,2
